date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:19:04	2882/2882	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:03%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fpropensity-score-approaches-in-the-presence-of-missing-data-comparison-of-balance-and-treatment-effect-estimates%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedcb5d	(from http://biometric2017.org/timetable/event/propensity-score-approaches-in-the-presence-of-missing-data-comparison-of-balance-and-treatment-effect-estimates/)
16:19:05	2601/2601	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:04%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fvisualising-model-selection-stability-in-high-dimensional-regression-models%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embeda53f.json	(from http://biometric2017.org/timetable/event/visualising-model-selection-stability-in-high-dimensional-regression-models/)
16:19:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:04%20GMT	http://biometric2017.org/?p=801	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexa013.html	(from http://biometric2017.org/timetable/event/visualising-model-selection-stability-in-high-dimensional-regression-models/)
16:19:06	2694/2694	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:05%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fvisualising-model-selection-stability-in-high-dimensional-regression-models%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embeda073	(from http://biometric2017.org/timetable/event/visualising-model-selection-stability-in-high-dimensional-regression-models/)
16:19:07	2689/2689	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:06%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-missing-link-an-equivalence-result-for-likelihood-based-methods-in-missing-data-problems%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed4a2f.json	(from http://biometric2017.org/timetable/event/the-missing-link-an-equivalence-result-for-likelihood-based-methods-in-missing-data-problems/)
16:19:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:07%20GMT	http://biometric2017.org/?p=800	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexcb2d.html	(from http://biometric2017.org/timetable/event/the-missing-link-an-equivalence-result-for-likelihood-based-methods-in-missing-data-problems/)
16:19:08	2782/2782	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:07%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-missing-link-an-equivalence-result-for-likelihood-based-methods-in-missing-data-problems%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed6009	(from http://biometric2017.org/timetable/event/the-missing-link-an-equivalence-result-for-likelihood-based-methods-in-missing-data-problems/)
16:19:10	2521/2521	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:08%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fdimensionality-reduction-of-libs-data-for-bayesian-analysis%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedab03.json	(from http://biometric2017.org/timetable/event/dimensionality-reduction-of-libs-data-for-bayesian-analysis/)
16:19:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:09%20GMT	http://biometric2017.org/?p=802	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexe98c.html	(from http://biometric2017.org/timetable/event/dimensionality-reduction-of-libs-data-for-bayesian-analysis/)
16:19:11	2614/2614	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:10%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fdimensionality-reduction-of-libs-data-for-bayesian-analysis%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed3b99	(from http://biometric2017.org/timetable/event/dimensionality-reduction-of-libs-data-for-bayesian-analysis/)
16:19:12	2776/2776	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:11%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fanalysis-of-melanoma-data-with-a-mixture-of-survival-models-utilising-multi-class-dlda-to-inform-mixture-class%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedcb54.json	(from http://biometric2017.org/timetable/event/analysis-of-melanoma-data-with-a-mixture-of-survival-models-utilising-multi-class-dlda-to-inform-mixture-class/)
16:19:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:12%20GMT	http://biometric2017.org/?p=803	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index9628.html	(from http://biometric2017.org/timetable/event/analysis-of-melanoma-data-with-a-mixture-of-survival-models-utilising-multi-class-dlda-to-inform-mixture-class/)
16:19:13	2869/2869	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:12%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fanalysis-of-melanoma-data-with-a-mixture-of-survival-models-utilising-multi-class-dlda-to-inform-mixture-class%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed4586	(from http://biometric2017.org/timetable/event/analysis-of-melanoma-data-with-a-mixture-of-survival-models-utilising-multi-class-dlda-to-inform-mixture-class/)
16:19:14	3245/3245	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:13%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fforecasting-hotspots-of-potentially-preventable-hospitalisations-with-spatially-aggregated-longitudinal-health-data-all-subset-model-selection-with-a-novel-implementation-of-repeated-k-fold-cross-val%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed78b0.json	(from http://biometric2017.org/timetable/event/forecasting-hotspots-of-potentially-preventable-hospitalisations-with-spatially-aggregated-longitudinal-health-data-all-subset-model-selection-with-a-novel-implementation-of-repeated-k-fold-cross-val/)
16:19:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:14%20GMT	http://biometric2017.org/?p=805	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index028e.html	(from http://biometric2017.org/timetable/event/forecasting-hotspots-of-potentially-preventable-hospitalisations-with-spatially-aggregated-longitudinal-health-data-all-subset-model-selection-with-a-novel-implementation-of-repeated-k-fold-cross-val/)
16:19:15	3338/3338	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:14%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fforecasting-hotspots-of-potentially-preventable-hospitalisations-with-spatially-aggregated-longitudinal-health-data-all-subset-model-selection-with-a-novel-implementation-of-repeated-k-fold-cross-val%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedd060	(from http://biometric2017.org/timetable/event/forecasting-hotspots-of-potentially-preventable-hospitalisations-with-spatially-aggregated-longitudinal-health-data-all-subset-model-selection-with-a-novel-implementation-of-repeated-k-fold-cross-val/)
16:19:16	2631/2631	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:15%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fidentifying-clusters-of-patients-with-diabetes-using-a-markov-birth-death-process%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed58de.json	(from http://biometric2017.org/timetable/event/identifying-clusters-of-patients-with-diabetes-using-a-markov-birth-death-process/)
16:19:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:15%20GMT	http://biometric2017.org/?p=804	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index60e8.html	(from http://biometric2017.org/timetable/event/identifying-clusters-of-patients-with-diabetes-using-a-markov-birth-death-process/)
16:19:17	2724/2724	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:16%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fidentifying-clusters-of-patients-with-diabetes-using-a-markov-birth-death-process%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed784b	(from http://biometric2017.org/timetable/event/identifying-clusters-of-patients-with-diabetes-using-a-markov-birth-death-process/)
16:19:18	2691/2691	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:17%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fchallenges-analysing-combined-agricultural-field-trials-with-partially-overlapping-treatments%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed31a2.json	(from http://biometric2017.org/timetable/event/challenges-analysing-combined-agricultural-field-trials-with-partially-overlapping-treatments/)
16:19:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:17%20GMT	http://biometric2017.org/?p=806	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index20df.html	(from http://biometric2017.org/timetable/event/challenges-analysing-combined-agricultural-field-trials-with-partially-overlapping-treatments/)
16:19:20	2784/2784	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:18%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fchallenges-analysing-combined-agricultural-field-trials-with-partially-overlapping-treatments%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedcd4e	(from http://biometric2017.org/timetable/event/challenges-analysing-combined-agricultural-field-trials-with-partially-overlapping-treatments/)
16:19:20	2646/2646	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:20%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fa-hidden-markov-model-for-sleep-stage-detection-using-raw-tri-axial-wrist-actigraphy%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed5f77.json	(from http://biometric2017.org/timetable/event/a-hidden-markov-model-for-sleep-stage-detection-using-raw-tri-axial-wrist-actigraphy/)
16:19:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:20%20GMT	http://biometric2017.org/?p=807	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index0d13.html	(from http://biometric2017.org/timetable/event/a-hidden-markov-model-for-sleep-stage-detection-using-raw-tri-axial-wrist-actigraphy/)
16:19:21	2739/2739	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:20%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fa-hidden-markov-model-for-sleep-stage-detection-using-raw-tri-axial-wrist-actigraphy%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedf59c	(from http://biometric2017.org/timetable/event/a-hidden-markov-model-for-sleep-stage-detection-using-raw-tri-axial-wrist-actigraphy/)
16:19:22	2681/2681	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:21%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fsparse-phenotyping-designs-for-early-stage-selection-experiments-in-plant-breeding-programs%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed88d7.json	(from http://biometric2017.org/timetable/event/sparse-phenotyping-designs-for-early-stage-selection-experiments-in-plant-breeding-programs/)
16:19:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:22%20GMT	http://biometric2017.org/?p=809	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexf53a.html	(from http://biometric2017.org/timetable/event/sparse-phenotyping-designs-for-early-stage-selection-experiments-in-plant-breeding-programs/)
16:19:23	2774/2774	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:22%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fsparse-phenotyping-designs-for-early-stage-selection-experiments-in-plant-breeding-programs%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed962a	(from http://biometric2017.org/timetable/event/sparse-phenotyping-designs-for-early-stage-selection-experiments-in-plant-breeding-programs/)
16:19:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:23%20GMT	http://biometric2017.org/?p=808	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexef2e.html	(from http://biometric2017.org/timetable/event/comparisons-of-two-large-long-term-studies-in-alzheimers-disease/)
16:19:25	2561/2561	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:23%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fcomparisons-of-two-large-long-term-studies-in-alzheimers-disease%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedd163.json	(from http://biometric2017.org/timetable/event/comparisons-of-two-large-long-term-studies-in-alzheimers-disease/)
16:19:25	2656/2656	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:25%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fcomparisons-of-two-large-long-term-studies-in-alzheimers-disease%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedb78a	(from http://biometric2017.org/timetable/event/comparisons-of-two-large-long-term-studies-in-alzheimers-disease/)
16:19:26	2521/2521	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:25%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fa-one-stage-mixed-model-analysis-of-canola-chemistry-trials%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedbffc.json	(from http://biometric2017.org/timetable/event/a-one-stage-mixed-model-analysis-of-canola-chemistry-trials/)
16:19:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:26%20GMT	http://biometric2017.org/?p=810	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index7efb.html	(from http://biometric2017.org/timetable/event/a-one-stage-mixed-model-analysis-of-canola-chemistry-trials/)
16:19:27	2614/2614	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:26%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fa-one-stage-mixed-model-analysis-of-canola-chemistry-trials%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed07a7	(from http://biometric2017.org/timetable/event/a-one-stage-mixed-model-analysis-of-canola-chemistry-trials/)
16:19:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:27%20GMT	http://biometric2017.org/?p=811	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index2ec5.html	(from http://biometric2017.org/timetable/event/a-semi-parametric-linear-mixed-models-for-longitudinally-measured-fasting-blood-sugar-level-of-adult-diabetic-patients/)
16:19:29	2816/2816	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:27%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fa-semi-parametric-linear-mixed-models-for-longitudinally-measured-fasting-blood-sugar-level-of-adult-diabetic-patients%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed0a2b.json	(from http://biometric2017.org/timetable/event/a-semi-parametric-linear-mixed-models-for-longitudinally-measured-fasting-blood-sugar-level-of-adult-diabetic-patients/)
16:19:30	2909/2909	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:29%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fa-semi-parametric-linear-mixed-models-for-longitudinally-measured-fasting-blood-sugar-level-of-adult-diabetic-patients%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedcc5a	(from http://biometric2017.org/timetable/event/a-semi-parametric-linear-mixed-models-for-longitudinally-measured-fasting-blood-sugar-level-of-adult-diabetic-patients/)
16:19:31	2601/2601	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:30%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Findividual-and-joint-analyses-of-sugarcane-experiments-to-select-test-lines%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed95d3.json	(from http://biometric2017.org/timetable/event/individual-and-joint-analyses-of-sugarcane-experiments-to-select-test-lines/)
16:19:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:30%20GMT	http://biometric2017.org/?p=812	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index4e02.html	(from http://biometric2017.org/timetable/event/individual-and-joint-analyses-of-sugarcane-experiments-to-select-test-lines/)
16:19:32	2694/2694	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:31%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Findividual-and-joint-analyses-of-sugarcane-experiments-to-select-test-lines%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embede69e	(from http://biometric2017.org/timetable/event/individual-and-joint-analyses-of-sugarcane-experiments-to-select-test-lines/)
16:19:33	2344/2344	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:32%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Finvited-session-4%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedbeb1.json	(from http://biometric2017.org/timetable/event/invited-session-4/)
16:19:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:32%20GMT	http://biometric2017.org/?p=820	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexccf0.html	(from http://biometric2017.org/timetable/event/invited-session-4/)
16:19:34	2437/2437	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:33%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Finvited-session-4%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedb8fa	(from http://biometric2017.org/timetable/event/invited-session-4/)
16:19:34	2486/2486	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:34%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Festimating-overdispersion-in-sparse-multinomial-data%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed8ed1.json	(from http://biometric2017.org/timetable/event/estimating-overdispersion-in-sparse-multinomial-data/)
16:19:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:34%20GMT	http://biometric2017.org/?p=821	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index6d2c.html	(from http://biometric2017.org/timetable/event/estimating-overdispersion-in-sparse-multinomial-data/)
16:19:35	2579/2579	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:34%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Festimating-overdispersion-in-sparse-multinomial-data%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedb71f	(from http://biometric2017.org/timetable/event/estimating-overdispersion-in-sparse-multinomial-data/)
16:19:37	2546/2546	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:35%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fassessing-mud-crab-meat-fullness-using-non-invasive-technologies%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed4294.json	(from http://biometric2017.org/timetable/event/assessing-mud-crab-meat-fullness-using-non-invasive-technologies/)
16:19:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:36%20GMT	http://biometric2017.org/?p=823	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index3239.html	(from http://biometric2017.org/timetable/event/assessing-mud-crab-meat-fullness-using-non-invasive-technologies/)
16:19:37	2639/2639	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:37%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fassessing-mud-crab-meat-fullness-using-non-invasive-technologies%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed4285	(from http://biometric2017.org/timetable/event/assessing-mud-crab-meat-fullness-using-non-invasive-technologies/)
16:19:39	2714/2714	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:37%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fanalysis-of-multivariate-binary-longitudinal-data-metabolic-syndrome-during-menopausal-transition%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed0f0a.json	(from http://biometric2017.org/timetable/event/analysis-of-multivariate-binary-longitudinal-data-metabolic-syndrome-during-menopausal-transition/)
16:19:39	25511/25511	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:49:38%20GMT	http://biometric2017.org/timetable/event/comparison-of-separable-and-non-separable-models-in-analysis-of-macadamia-four-way-multi-harvest-multi-environment-variety-selection-data/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/comparison-of-separable-and-non-separable-models-in-analysis-of-macadamia-four-way-multi-harvest-multi-environment-variety-selection-data/index.html	(from http://biometric2017.org/timetable/event/analysis-of-multivariate-binary-longitudinal-data-metabolic-syndrome-during-menopausal-transition/)
16:19:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:38%20GMT	http://biometric2017.org/?p=825	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexee96.html	(from http://biometric2017.org/timetable/event/analysis-of-multivariate-binary-longitudinal-data-metabolic-syndrome-during-menopausal-transition/)
16:19:40	2807/2807	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:39%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fanalysis-of-multivariate-binary-longitudinal-data-metabolic-syndrome-during-menopausal-transition%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedf4c4	(from http://biometric2017.org/timetable/event/analysis-of-multivariate-binary-longitudinal-data-metabolic-syndrome-during-menopausal-transition/)
16:19:41	2696/2696	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:49:40%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fstatistical-analysis-of-coastal-and-oceanographic-influences-on-the-queensland-scallop-fishery%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed080e.json	(from http://biometric2017.org/timetable/event/statistical-analysis-of-coastal-and-oceanographic-influences-on-the-queensland-scallop-fishery/)
16:19:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:49:40%20GMT	http://biometric2017.org/?p=822	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexaaf8.html	(from http://biometric2017.org/timetable/event/statistical-analysis-of-coastal-and-oceanographic-influences-on-the-queensland-scallop-fishery/)
16:19:43	2789/2789	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:49:41%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fstatistical-analysis-of-coastal-and-oceanographic-influences-on-the-queensland-scallop-fishery%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedfff7	(from http://biometric2017.org/timetable/event/statistical-analysis-of-coastal-and-oceanographic-influences-on-the-queensland-scallop-fishery/)
